scenario,allocator,mu_el,filter_db,n_bundles,accepted,n_requests,acceptance_rate,total_utility,avg_fidelity,insecure_admitted,n_insecure_edges,mean_delta_f,feasible,topology,operating_point,seed
clean,congestion_aware_greedy,0.0,0.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,greedy_local_search,0.0,0.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,cp_sat_exact,0.0,0.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
blind,utility_per_resource_greedy,0.004771364878891034,0.0,83,9,10,0.9,26.759711005255603,0.8875008708330338,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
blind,congestion_aware_greedy,0.004771364878891034,0.0,83,10,10,1.0,27.964891885278526,0.8833656933851873,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
blind,greedy_local_search,0.004771364878891034,0.0,83,9,10,0.9,26.759711005255603,0.8875008708330338,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
blind,cp_sat_exact,0.004771364878891034,0.0,83,10,10,1.0,27.964712571541774,0.8833634123672789,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
aware,utility_per_resource_greedy,0.004771364878891034,0.0,83,9,10,0.9,26.759711005255603,0.8875008708330338,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
aware,congestion_aware_greedy,0.004771364878891034,0.0,83,10,10,1.0,27.964891885278526,0.8833656933851873,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
aware,greedy_local_search,0.004771364878891034,0.0,83,9,10,0.9,26.759711005255603,0.8875008708330338,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
aware,cp_sat_exact,0.004771364878891034,0.0,83,10,10,1.0,27.964712571541774,0.8833634123672789,0,0,0.0005969798072841445,True,grid3x3,"1.4 V, 200 ps",4
clean,utility_per_resource_greedy,0.0,0.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,congestion_aware_greedy,0.0,0.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,greedy_local_search,0.0,0.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,cp_sat_exact,0.0,0.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
blind,utility_per_resource_greedy,0.004771364878891034,0.0,75,9,10,0.9,30.861311653770176,0.8523883847469,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
blind,congestion_aware_greedy,0.004771364878891034,0.0,75,9,10,0.9,30.851579238122202,0.8521658786735581,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
blind,greedy_local_search,0.004771364878891034,0.0,75,9,10,0.9,30.861311653770176,0.8523883847469,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
blind,cp_sat_exact,0.004771364878891034,0.0,75,9,10,0.9,30.861311653770176,0.8523883847469,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
aware,utility_per_resource_greedy,0.004771364878891034,0.0,75,9,10,0.9,30.861311653770176,0.8523883847469,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
aware,congestion_aware_greedy,0.004771364878891034,0.0,75,9,10,0.9,30.851579238122202,0.8521658786735581,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
aware,greedy_local_search,0.004771364878891034,0.0,75,9,10,0.9,30.861311653770176,0.8523883847469,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
aware,cp_sat_exact,0.004771364878891034,0.0,75,9,10,0.9,30.861311653770176,0.8523883847469,0,0,0.00033433233415763874,True,grid3x3,"1.4 V, 200 ps",5
clean,utility_per_resource_greedy,0.0,0.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,congestion_aware_greedy,0.0,0.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,greedy_local_search,0.0,0.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,cp_sat_exact,0.0,0.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
blind,utility_per_resource_greedy,0.004771364878891034,0.0,63,8,10,0.8,27.19847149417079,0.858689907895079,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
blind,congestion_aware_greedy,0.004771364878891034,0.0,63,9,10,0.9,27.691653658681354,0.8573086549476234,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
blind,greedy_local_search,0.004771364878891034,0.0,63,8,10,0.8,27.19847149417079,0.858689907895079,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
blind,cp_sat_exact,0.004771364878891034,0.0,63,9,10,0.9,27.691653658681354,0.8573086549476234,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
aware,utility_per_resource_greedy,0.004771364878891034,0.0,63,8,10,0.8,27.19847149417079,0.858689907895079,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
aware,congestion_aware_greedy,0.004771364878891034,0.0,63,9,10,0.9,27.691653658681354,0.8573086549476234,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
aware,greedy_local_search,0.004771364878891034,0.0,63,8,10,0.8,27.19847149417079,0.858689907895079,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
aware,cp_sat_exact,0.004771364878891034,0.0,63,9,10,0.9,27.691653658681354,0.8573086549476234,0,0,0.0003989756482426036,True,grid3x3,"1.4 V, 200 ps",6
clean,utility_per_resource_greedy,0.0,0.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,congestion_aware_greedy,0.0,0.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,greedy_local_search,0.0,0.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,cp_sat_exact,0.0,0.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
blind,utility_per_resource_greedy,0.004771364878891034,0.0,88,10,10,1.0,23.960890837099246,0.8561457552158516,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
blind,congestion_aware_greedy,0.004771364878891034,0.0,88,10,10,1.0,23.953582864045316,0.8558550904306745,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
blind,greedy_local_search,0.004771364878891034,0.0,88,10,10,1.0,23.960890837099246,0.8561457552158516,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
blind,cp_sat_exact,0.004771364878891034,0.0,88,10,10,1.0,23.960890837099246,0.8561457552158516,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
aware,utility_per_resource_greedy,0.004771364878891034,0.0,88,10,10,1.0,23.960890837099246,0.8561457552158516,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
aware,congestion_aware_greedy,0.004771364878891034,0.0,88,10,10,1.0,23.953582864045316,0.8558550904306745,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
aware,greedy_local_search,0.004771364878891034,0.0,88,10,10,1.0,23.960890837099246,0.8561457552158516,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
aware,cp_sat_exact,0.004771364878891034,0.0,88,10,10,1.0,23.960890837099246,0.8561457552158516,0,0,0.0008670969560393982,True,grid3x3,"1.4 V, 200 ps",7
clean,utility_per_resource_greedy,0.0,0.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,congestion_aware_greedy,0.0,0.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,greedy_local_search,0.0,0.0,83,9,10,0.9,31.80314910222223,0.8510743703703703,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
clean,cp_sat_exact,0.0,0.0,83,10,10,1.0,32.271393325151344,0.8548631323784109,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",8
blind,utility_per_resource_greedy,0.004771364878891034,0.0,83,9,10,0.9,31.786559204016932,0.8503745282425611,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
blind,congestion_aware_greedy,0.004771364878891034,0.0,83,9,10,0.9,31.78319117172487,0.8502631216313522,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
blind,greedy_local_search,0.004771364878891034,0.0,83,9,10,0.9,31.786559204016932,0.8503745282425611,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
blind,cp_sat_exact,0.004771364878891034,0.0,83,10,10,1.0,32.251815201543764,0.854197897708177,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
aware,utility_per_resource_greedy,0.004771364878891034,0.0,83,9,10,0.9,31.786559204016932,0.8503745282425611,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
aware,congestion_aware_greedy,0.004771364878891034,0.0,83,9,10,0.9,31.78319117172487,0.8502631216313522,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
aware,greedy_local_search,0.004771364878891034,0.0,83,9,10,0.9,31.786559204016932,0.8503745282425611,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
aware,cp_sat_exact,0.004771364878891034,0.0,83,10,10,1.0,32.251815201543764,0.854197897708177,0,0,0.0005047755650202101,True,grid3x3,"1.4 V, 200 ps",8
clean,utility_per_resource_greedy,0.0,0.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,congestion_aware_greedy,0.0,0.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,greedy_local_search,0.0,0.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
clean,cp_sat_exact,0.0,0.0,87,10,10,1.0,26.405326227135763,0.843478159670585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",9
blind,utility_per_resource_greedy,0.004771364878891034,0.0,87,10,10,1.0,26.37990427336099,0.8424442935354988,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
blind,congestion_aware_greedy,0.004771364878891034,0.0,87,10,10,1.0,26.368740737283215,0.8423698787084314,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
blind,greedy_local_search,0.004771364878891034,0.0,87,10,10,1.0,26.37990427336099,0.8424442935354988,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
blind,cp_sat_exact,0.004771364878891034,0.0,87,10,10,1.0,26.37990427336099,0.8424442935354988,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
aware,utility_per_resource_greedy,0.004771364878891034,0.0,87,10,10,1.0,26.37990427336099,0.8424442935354988,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
aware,congestion_aware_greedy,0.004771364878891034,0.0,87,10,10,1.0,26.368740737283215,0.8423698787084314,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
aware,greedy_local_search,0.004771364878891034,0.0,87,10,10,1.0,26.37990427336099,0.8424442935354988,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
aware,cp_sat_exact,0.004771364878891034,0.0,87,10,10,1.0,26.37990427336099,0.8424442935354988,0,0,0.000659567488287438,True,grid3x3,"1.4 V, 200 ps",9
clean,utility_per_resource_greedy,0.0,10.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
clean,congestion_aware_greedy,0.0,10.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
clean,greedy_local_search,0.0,10.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
clean,cp_sat_exact,0.0,10.0,71,10,10,1.0,37.753816799848956,0.86599309412307,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",0
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,71,9,10,0.9,36.88632792709606,0.8688686029289908,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
blind,congestion_aware_greedy,0.00047713648788910343,10.0,71,10,10,1.0,37.75192584999937,0.8659495540258308,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
blind,greedy_local_search,0.00047713648788910343,10.0,71,9,10,0.9,36.88632792709606,0.8688686029289908,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
blind,cp_sat_exact,0.00047713648788910343,10.0,71,10,10,1.0,37.752095187116566,0.8659532432876433,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,71,9,10,0.9,36.88632792709606,0.8688686029289908,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
aware,congestion_aware_greedy,0.00047713648788910343,10.0,71,10,10,1.0,37.75192584999937,0.8659495540258308,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
aware,greedy_local_search,0.00047713648788910343,10.0,71,9,10,0.9,36.88632792709606,0.8688686029289908,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
aware,cp_sat_exact,0.00047713648788910343,10.0,71,10,10,1.0,37.752095187116566,0.8659532432876433,0,0,2.7009528284484736e-05,True,grid3x3,"1.4 V, 200 ps",0
clean,utility_per_resource_greedy,0.0,10.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
clean,congestion_aware_greedy,0.0,10.0,63,8,10,0.8,29.844594542607382,0.8813398043619026,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
clean,greedy_local_search,0.0,10.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
clean,cp_sat_exact,0.0,10.0,63,9,10,0.9,29.976332771051773,0.882186713927333,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",1
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,63,8,10,0.8,28.354662494666478,0.8863371995171021,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
blind,congestion_aware_greedy,0.00047713648788910343,10.0,63,8,10,0.8,29.84172539395786,0.8812756546791173,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
blind,greedy_local_search,0.00047713648788910343,10.0,63,8,10,0.8,28.354662494666478,0.8863371995171021,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
blind,cp_sat_exact,0.00047713648788910343,10.0,63,9,10,0.9,29.97416659826561,0.882126422946246,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,63,8,10,0.8,28.354662494666478,0.8863371995171021,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
aware,congestion_aware_greedy,0.00047713648788910343,10.0,63,8,10,0.8,29.84172539395786,0.8812756546791173,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
aware,greedy_local_search,0.00047713648788910343,10.0,63,8,10,0.8,28.354662494666478,0.8863371995171021,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
aware,cp_sat_exact,0.00047713648788910343,10.0,63,9,10,0.9,29.97416659826561,0.882126422946246,0,0,5.1954748631797644e-05,True,grid3x3,"1.4 V, 200 ps",1
clean,utility_per_resource_greedy,0.0,10.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
clean,congestion_aware_greedy,0.0,10.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
clean,greedy_local_search,0.0,10.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
clean,cp_sat_exact,0.0,10.0,74,9,10,0.9,25.96225235440018,0.8582691069124585,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",2
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,76,8,10,0.8,25.00595194522297,0.8605444227784488,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
blind,congestion_aware_greedy,0.00047713648788910343,10.0,76,7,10,0.7,24.44049219428051,0.8622439381090005,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
blind,greedy_local_search,0.00047713648788910343,10.0,76,8,10,0.8,25.00595194522297,0.8605444227784488,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
blind,cp_sat_exact,0.00047713648788910343,10.0,76,9,10,0.9,25.960034956697783,0.8582118962731834,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,76,8,10,0.8,25.00595194522297,0.8605444227784488,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
aware,congestion_aware_greedy,0.00047713648788910343,10.0,76,7,10,0.7,24.44049219428051,0.8622439381090005,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
aware,greedy_local_search,0.00047713648788910343,10.0,76,8,10,0.8,25.00595194522297,0.8605444227784488,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
aware,cp_sat_exact,0.00047713648788910343,10.0,76,9,10,0.9,25.960034956697783,0.8582118962731834,0,0,4.505249839619382e-05,True,grid3x3,"1.4 V, 200 ps",2
clean,utility_per_resource_greedy,0.0,10.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
clean,congestion_aware_greedy,0.0,10.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
clean,greedy_local_search,0.0,10.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
clean,cp_sat_exact,0.0,10.0,71,8,10,0.8,36.28338595555556,0.8683057777777777,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",3
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,71,8,10,0.8,36.280931232242885,0.8682258806937313,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
blind,congestion_aware_greedy,0.00047713648788910343,10.0,71,8,10,0.8,36.28041059606408,0.8682086159432345,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
blind,greedy_local_search,0.00047713648788910343,10.0,71,8,10,0.8,36.280931232242885,0.8682258806937313,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
blind,cp_sat_exact,0.00047713648788910343,10.0,71,8,10,0.8,36.280931232242885,0.8682258806937313,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,71,8,10,0.8,36.280931232242885,0.8682258806937313,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
aware,congestion_aware_greedy,0.00047713648788910343,10.0,71,8,10,0.8,36.28041059606408,0.8682086159432345,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
aware,greedy_local_search,0.00047713648788910343,10.0,71,8,10,0.8,36.280931232242885,0.8682258806937313,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
aware,cp_sat_exact,0.00047713648788910343,10.0,71,8,10,0.8,36.280931232242885,0.8682258806937313,0,0,5.724806854473519e-05,True,grid3x3,"1.4 V, 200 ps",3
clean,utility_per_resource_greedy,0.0,10.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,congestion_aware_greedy,0.0,10.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,greedy_local_search,0.0,10.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
clean,cp_sat_exact,0.0,10.0,83,10,10,1.0,27.98470266666667,0.8842666666666666,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",4
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,83,9,10,0.9,26.774020100611285,0.8881633352195601,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
blind,congestion_aware_greedy,0.00047713648788910343,10.0,83,10,10,1.0,27.982718912948197,0.8841764413609156,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
blind,greedy_local_search,0.00047713648788910343,10.0,83,9,10,0.9,26.774020100611285,0.8881633352195601,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
blind,cp_sat_exact,0.00047713648788910343,10.0,83,10,10,1.0,27.98275013857975,0.8841775107318591,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,83,9,10,0.9,26.774020100611285,0.8881633352195601,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
aware,congestion_aware_greedy,0.00047713648788910343,10.0,83,10,10,1.0,27.982718912948197,0.8841764413609156,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
aware,greedy_local_search,0.00047713648788910343,10.0,83,9,10,0.9,26.774020100611285,0.8881633352195601,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
aware,cp_sat_exact,0.00047713648788910343,10.0,83,10,10,1.0,27.98275013857975,0.8841775107318591,0,0,5.97639949807364e-05,True,grid3x3,"1.4 V, 200 ps",4
clean,utility_per_resource_greedy,0.0,10.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,congestion_aware_greedy,0.0,10.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,greedy_local_search,0.0,10.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
clean,cp_sat_exact,0.0,10.0,75,9,10,0.9,30.86777597072593,0.8526780470781892,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",5
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,75,9,10,0.9,30.867129267304506,0.852649056972118,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
blind,congestion_aware_greedy,0.00047713648788910343,10.0,75,9,10,0.9,30.866152948548816,0.8526267360129115,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
blind,greedy_local_search,0.00047713648788910343,10.0,75,9,10,0.9,30.867129267304506,0.852649056972118,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
blind,cp_sat_exact,0.00047713648788910343,10.0,75,9,10,0.9,30.867026411368307,0.8526414211584424,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,75,9,10,0.9,30.867129267304506,0.852649056972118,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
aware,congestion_aware_greedy,0.00047713648788910343,10.0,75,9,10,0.9,30.866152948548816,0.8526267360129115,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
aware,greedy_local_search,0.00047713648788910343,10.0,75,9,10,0.9,30.867129267304506,0.852649056972118,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
aware,cp_sat_exact,0.00047713648788910343,10.0,75,9,10,0.9,30.867026411368307,0.8526414211584424,0,0,3.347755091992477e-05,True,grid3x3,"1.4 V, 200 ps",5
clean,utility_per_resource_greedy,0.0,10.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,congestion_aware_greedy,0.0,10.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,greedy_local_search,0.0,10.0,63,8,10,0.8,27.217868088888892,0.8593724444444444,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
clean,cp_sat_exact,0.0,10.0,63,9,10,0.9,27.717035422222224,0.858168098765432,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",6
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,63,8,10,0.8,27.215925750776357,0.8593041024265808,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
blind,congestion_aware_greedy,0.00047713648788910343,10.0,63,9,10,0.9,27.71449287030088,0.8580820206044851,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
blind,greedy_local_search,0.00047713648788910343,10.0,63,8,10,0.8,27.215925750776357,0.8593041024265808,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
blind,cp_sat_exact,0.00047713648788910343,10.0,63,9,10,0.9,27.71449287030088,0.8580820206044851,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
aware,utility_per_resource_greedy,0.00047713648788910343,10.0,63,8,10,0.8,27.215925750776357,0.8593041024265808,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
aware,congestion_aware_greedy,0.00047713648788910343,10.0,63,9,10,0.9,27.71449287030088,0.8580820206044851,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
aware,greedy_local_search,0.00047713648788910343,10.0,63,8,10,0.8,27.215925750776357,0.8593041024265808,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
aware,cp_sat_exact,0.00047713648788910343,10.0,63,9,10,0.9,27.71449287030088,0.8580820206044851,0,0,3.9945463619443324e-05,True,grid3x3,"1.4 V, 200 ps",6
clean,utility_per_resource_greedy,0.0,10.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,congestion_aware_greedy,0.0,10.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,greedy_local_search,0.0,10.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
clean,cp_sat_exact,0.0,10.0,88,10,10,1.0,23.98600018666667,0.8572046222222222,0,0,0.0,True,grid3x3,"1.4 V, 200 ps",7
blind,utility_per_resource_greedy,0.00047713648788910343,10.0,88,10,10,1.0,23.98348547415961,0.8570985767006724,0,0,8.683374270391601e-05,True,grid3x3,"1.4 V, 200 ps",7
